0.000000000	0.000000000
0.000140000	0.001810000
0.000540000	0.003620000
0.001220000	0.005410000
0.002160000	0.007180000
0.003380000	0.008940000
0.004870000	0.010670000
0.006620000	0.012370000
0.008640000	0.014050000
0.010920000	0.015700000
0.013480000	0.017310000
0.016290000	0.018890000
0.019370000	0.020440000
0.022700000	0.021960000
0.026300000	0.023440000
0.030150000	0.024900000
0.034260000	0.026320000
0.038610000	0.027710000
0.043220000	0.029090000
0.048080000	0.030430000
0.053180000	0.031760000
0.058520000	0.033060000
0.064110000	0.034340000
0.069920000	0.035610000
0.075980000	0.036850000
0.082260000	0.038080000
0.088770000	0.039280000
0.095500000	0.040470000
0.102450000	0.041640000
0.109610000	0.042780000
0.116990000	0.043910000
0.124580000	0.045010000
0.132370000	0.046100000
0.140360000	0.047160000
0.148540000	0.048200000
0.156920000	0.049220000
0.165480000	0.050220000
0.174220000	0.051180000
0.183140000	0.052130000
0.192230000	0.053060000
0.201490000	0.053950000
0.210920000	0.054830000
0.220500000	0.055670000
0.230230000	0.056480000
0.240110000	0.057280000
0.250130000	0.058030000
0.260290000	0.058770000
0.270580000	0.059460000
0.280990000	0.060130000
0.291520000	0.060750000
0.302170000	0.061340000
0.312930000	0.061900000
0.323780000	0.062410000
0.334740000	0.062890000
0.345790000	0.063310000
0.356920000	0.063700000
0.368130000	0.064050000
0.379410000	0.064340000
0.390760000	0.064600000
0.402170000	0.064810000
0.413630000	0.064990000
0.425150000	0.065100000
0.436700000	0.065190000
0.448290000	0.065220000
0.459920000	0.065220000
0.471560000	0.065170000
0.483220000	0.065080000
0.494900000	0.064950000
0.506580000	0.064780000
0.518250000	0.064550000
0.529920000	0.064290000
0.541580000	0.063980000
0.553210000	0.063640000
0.564820000	0.063240000
0.576390000	0.062790000
0.587930000	0.062300000
0.599420000	0.061760000
0.610860000	0.061160000
0.622240000	0.060520000
0.633560000	0.059830000
0.644810000	0.059080000
0.655990000	0.058270000
0.667080000	0.057400000
0.678080000	0.056480000
0.688990000	0.055500000
0.699800000	0.054470000
0.710510000	0.053390000
0.721100000	0.052250000
0.731580000	0.051060000
0.741940000	0.049850000
0.752160000	0.048580000
0.762260000	0.047280000
0.772210000	0.045950000
0.782020000	0.044600000
0.791680000	0.043230000
0.801190000	0.041860000
0.810540000	0.040470000
0.819720000	0.039090000
0.828730000	0.037720000
0.837570000	0.036360000
0.846230000	0.035010000
0.854700000	0.033700000
0.862990000	0.032390000
0.871080000	0.031130000
0.878980000	0.029900000
0.886670000	0.028680000
0.894160000	0.027480000
0.901440000	0.026310000
0.908500000	0.025150000
0.915350000	0.024000000
0.921980000	0.022860000
0.928380000	0.021710000
0.934550000	0.020560000
0.940500000	0.019400000
0.946210000	0.018230000
0.951680000	0.017040000
0.956900000	0.015860000
0.961890000	0.014650000
0.966630000	0.013430000
0.971120000	0.012210000
0.975360000	0.010980000
0.979350000	0.009760000
0.983080000	0.008540000
0.986550000	0.007340000
0.989770000	0.006130000
0.992720000	0.004950000
0.995410000	0.003780000
0.997840000	0.002620000
1.000000000	0.001470000
0.000000000	0.000000000
0.000140000	-0.001540000
0.000540000	-0.003030000
0.001220000	-0.004520000
0.002160000	-0.005980000
0.003380000	-0.007410000
0.004870000	-0.008830000
0.006620000	-0.010220000
0.008640000	-0.011560000
0.010920000	-0.012890000
0.013480000	-0.014170000
0.016290000	-0.015420000
0.019370000	-0.016640000
0.022700000	-0.017840000
0.026300000	-0.019010000
0.030150000	-0.020150000
0.034260000	-0.021260000
0.038610000	-0.022370000
0.043220000	-0.023440000
0.048080000	-0.024510000
0.053180000	-0.025560000
0.058520000	-0.026600000
0.064110000	-0.027620000
0.069920000	-0.028630000
0.075980000	-0.029630000
0.082260000	-0.030620000
0.088770000	-0.031600000
0.095500000	-0.032570000
0.102450000	-0.033520000
0.109610000	-0.034460000
0.116990000	-0.035380000
0.124580000	-0.036300000
0.132370000	-0.037190000
0.140360000	-0.038060000
0.148540000	-0.038900000
0.156920000	-0.039740000
0.165480000	-0.040540000
0.174220000	-0.041320000
0.183140000	-0.042070000
0.192230000	-0.042800000
0.201490000	-0.043500000
0.210920000	-0.044170000
0.220500000	-0.044800000
0.230230000	-0.045410000
0.240110000	-0.045970000
0.250130000	-0.046500000
0.260290000	-0.047000000
0.270580000	-0.047440000
0.280990000	-0.047850000
0.291520000	-0.048210000
0.302170000	-0.048520000
0.312930000	-0.048790000
0.323780000	-0.049000000
0.334740000	-0.049160000
0.345790000	-0.049270000
0.356920000	-0.049320000
0.368130000	-0.049320000
0.379410000	-0.049250000
0.390760000	-0.049130000
0.402170000	-0.048940000
0.413630000	-0.048700000
0.425150000	-0.048390000
0.436700000	-0.048030000
0.448290000	-0.047590000
0.459920000	-0.047090000
0.471560000	-0.046530000
0.483220000	-0.045900000
0.494900000	-0.045210000
0.506580000	-0.044450000
0.518250000	-0.043630000
0.529920000	-0.042730000
0.541580000	-0.041780000
0.553210000	-0.040740000
0.564820000	-0.039650000
0.576390000	-0.038490000
0.587930000	-0.037270000
0.599420000	-0.035990000
0.610860000	-0.034650000
0.622240000	-0.033240000
0.633560000	-0.031780000
0.644810000	-0.030280000
0.655990000	-0.028730000
0.667080000	-0.027150000
0.678080000	-0.025520000
0.688990000	-0.023880000
0.699800000	-0.022200000
0.710510000	-0.020510000
0.721100000	-0.018810000
0.731580000	-0.017120000
0.741940000	-0.015420000
0.752160000	-0.013750000
0.762260000	-0.012090000
0.772210000	-0.010450000
0.782020000	-0.008850000
0.791680000	-0.007290000
0.801190000	-0.005780000
0.810540000	-0.004320000
0.819720000	-0.002910000
0.828730000	-0.001570000
0.837570000	-0.000290000
0.846230000	0.000900000
0.854700000	0.002020000
0.862990000	0.003060000
0.871080000	0.004000000
0.878980000	0.004860000
0.886670000	0.005610000
0.894160000	0.006260000
0.901440000	0.006800000
0.908500000	0.007240000
0.915350000	0.007580000
0.921980000	0.007800000
0.928380000	0.007920000
0.934550000	0.007930000
0.940500000	0.007850000
0.946210000	0.007660000
0.951680000	0.007390000
0.956900000	0.007030000
0.961890000	0.006590000
0.966630000	0.006080000
0.971120000	0.005500000
0.975360000	0.004870000
0.979350000	0.004180000
0.983080000	0.003460000
0.986550000	0.002700000
0.989770000	0.001900000
0.992720000	0.001090000
0.995410000	0.000260000
0.997840000	-0.000590000
1.000000000	-0.001470000
